season,round,date,time,referee,home_team,away_team,result,home_score,away_score,home_gk_saves,away_gk_saves,home_penalties,away_penalties,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_shots_on_target_from_penalty_area,away_shots_on_target_from_penalty_area,home_fouls,away_fouls,home_woodwork_hits,away_woodwork_hits,home_goal_chances,away_goal_chances,home_assists,away_assists,home_offsides,away_offsides,home_corner_kicks,away_corner_kicks,home_yel_cards,away_yel_cards,home_red_cards,away_red_cards,home_crosses,away_crosses,home_long_throws,away_long_throws,home_attacks_from_center,away_attacks_from_center,home_attacks_from_right,away_attacks_from_right,home_attacks_from_left,away_attacks_from_left
2005-06,10,2005-10-30,15:00,MAURO BERGONZI,TREVISO,ROBUR SIENA,away,0,1,5,2,0,0,6,10,3,6,3,4,0,0,15,13,1,0,-,-,1,0,4,4,3,6,2,1,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,10,2005-10-30,15:00,MASSIMILIANO SACCANI,LIVORNO,PARMA,home,2,0,7,2,0,0,6,9,4,8,2,1,0,0,10,12,0,1,-,-,12,2,7,5,3,6,1,1,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,10,2005-10-30,15:00,GIANLUCA ROCCHI,REGGINA,LAZIO,home,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,2,4,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,11,2005-11-05,18:00,ANDREA ROMEO,EMPOLI,REGGINA,home,3,0,4,9,0,0,16,5,12,4,4,1,0,0,12,16,0,0,-,-,6,2,4,0,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,11,2005-11-05,20:30,DOMENICO MESSINA,LAZIO,INTER,draw,0,0,0,2,0,0,3,2,2,0,1,2,0,0,19,19,0,0,-,-,3,1,5,1,3,8,2,3,0,0,18,14,6,10,5,14,5,2,2,4
2005-06,11,2005-11-06,15:00,DANIELE TOMBOLINI,ROBUR SIENA,CHIEVOVERONA,away,0,1,3,5,1,0,9,5,5,3,4,2,0,0,24,17,0,0,-,-,13,2,2,4,8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,11,2005-11-06,15:00,EMIDIO MORGANTI,CAGLIARI,TREVISO,draw,0,0,1,3,0,0,10,6,4,1,6,5,0,0,18,23,1,0,-,-,4,1,1,1,7,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,11,2005-11-06,15:00,ANTONIO DATTILO,ASCOLI,FIORENTINA,away,0,2,4,3,0,0,5,11,3,6,2,5,0,0,14,6,0,0,-,-,1,4,3,5,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,11,2005-11-06,20:30,MATTEO SIMONE,PALERMO,SAMPDORIA,away,0,2,0,6,0,0,16,3,7,2,9,1,0,0,21,20,1,0,-,-,9,1,1,1,7,4,2,4,0,0,29,17,13,13,19,10,9,4,3,5
2005-06,11,2005-11-06,15:00,TIZIANO PIERI,MILAN,UDINESE,home,5,1,4,7,0,1,18,7,12,5,6,2,0,0,18,20,0,0,-,-,3,0,4,3,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,11,2005-11-06,15:00,PAOLO TAGLIAVENTO,PARMA,LECCE,home,2,0,4,1,0,0,6,12,3,6,3,6,0,0,24,23,0,3,-,-,0,1,4,9,7,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,11,2005-11-06,15:00,PAOLO DONDARINI,MESSINA,ROMA,away,0,2,6,9,0,0,12,11,9,8,3,3,0,0,22,9,0,0,-,-,0,0,2,3,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,11,2005-11-06,15:00,CHRISTIAN BRIGHI,JUVENTUS,LIVORNO,home,3,0,2,5,0,0,13,4,8,2,5,2,0,0,0,0,0,0,-,-,0,0,5,3,7,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-19,18:00,MASSIMO DE,UDINESE,MESSINA,home,1,0,2,7,0,0,17,5,9,2,8,3,0,0,21,21,1,0,-,-,0,0,3,2,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-19,20:30,GIANLUCA PAPARESTA,ROMA,JUVENTUS,away,1,4,1,3,1,0,5,7,3,5,2,2,0,0,31,22,0,0,-,-,2,5,6,2,3,6,3,3,0,1,12,17,17,12,8,5,2,5,2,3
2005-06,12,2005-11-20,15:00,LUCA PALANCA,LECCE,ROBUR SIENA,home,3,0,5,6,0,0,17,9,9,6,8,3,0,0,20,18,0,1,-,-,0,0,0,0,9,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-20,20:30,GIANLUCA ROCCHI,INTER,PARMA,home,2,0,0,3,0,0,5,0,4,0,1,0,0,0,17,16,0,0,-,-,5,1,6,4,8,3,2,3,0,0,24,7,19,16,10,10,8,3,8,2
2005-06,12,2005-11-20,15:00,ANTONIO DANILO,TREVISO,PALERMO,draw,2,2,3,1,0,0,7,11,4,6,3,5,0,0,21,20,1,1,-,-,0,1,5,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-20,15:00,SALVATORE RACALBUTO,SAMPDORIA,LAZIO,home,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-20,15:00,ANDREA DE,REGGINA,CAGLIARI,home,3,1,0,6,1,0,16,6,10,1,6,5,0,0,25,29,1,0,-,-,2,0,2,1,4,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-20,15:00,MAURO BERGONZI,CHIEVOVERONA,ASCOLI,draw,1,1,1,4,0,0,8,7,5,2,3,5,0,0,15,25,0,0,-,-,2,1,6,1,9,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-20,15:00,ROBERTO ROSETTI,LIVORNO,EMPOLI,home,2,0,2,3,0,0,16,5,5,2,11,3,0,0,20,28,0,0,-,-,3,1,1,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,12,2005-11-20,15:00,PASQUALE RODOMONTI,FIORENTINA,MILAN,home,3,1,6,3,0,0,9,17,6,7,3,10,0,0,12,17,0,0,-,-,2,1,4,5,2,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-26,18:00,STEFANO FARINA,LIVORNO,CHIEVOVERONA,draw,0,0,2,2,0,0,14,5,4,2,10,3,0,0,21,29,2,0,-,-,3,0,6,3,8,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-26,20:30,DANIELE TOMBOLINI,MILAN,LECCE,home,2,1,0,3,0,0,7,1,4,1,3,0,0,0,13,20,0,0,-,-,10,1,5,2,3,0,1,3,0,0,19,14,14,13,9,5,7,7,6,7
2005-06,13,2005-11-27,15:00,MAURO BERGONZI,PARMA,UDINESE,away,1,2,3,0,0,0,6,9,1,5,5,4,0,0,24,22,0,0,-,-,6,5,8,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-27,15:00,PAOLO DONDARINI,CAGLIARI,SAMPDORIA,home,2,0,1,2,0,0,7,12,4,1,3,11,0,0,26,16,0,0,-,-,0,1,0,3,2,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-27,15:00,SALVATORE RACALBUTO,JUVENTUS,TREVISO,home,3,1,2,6,0,0,13,4,9,3,4,1,0,0,0,0,0,0,-,-,2,1,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-27,15:00,OBERDAN PANTANA,ROBUR SIENA,REGGINA,draw,0,0,3,0,0,0,3,10,0,3,3,7,0,0,19,17,0,0,-,-,1,2,2,7,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-27,15:00,PAOLO SILVIO,ASCOLI,PALERMO,draw,1,1,1,2,0,0,5,7,3,2,2,5,0,0,10,16,0,0,-,-,5,5,0,3,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-27,20:30,NICOLA AYROLDI,ROMA,FIORENTINA,draw,1,1,1,1,0,1,3,4,2,2,1,2,0,0,23,24,0,1,-,-,3,2,3,2,7,4,3,1,1,0,14,18,13,11,5,3,9,5,3,8
2005-06,13,2005-11-27,15:00,PAOLO TAGLIAVENTO,EMPOLI,LAZIO,away,2,3,8,4,1,0,7,11,6,11,1,0,0,0,14,13,0,0,-,-,7,6,6,0,4,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,13,2005-11-27,15:00,MATTEO SIMONE,MESSINA,INTER,away,1,2,2,5,0,0,13,12,6,4,7,8,0,0,20,14,0,0,-,-,0,1,1,1,5,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-03,20:30,ANDREA DE,INTER,ASCOLI,home,1,0,1,5,0,0,6,4,5,1,1,3,0,0,15,17,0,0,-,-,6,3,4,4,8,2,1,0,0,0,21,11,18,22,6,3,8,10,12,6
2005-06,14,2005-12-03,18:00,TIZIANO PIERI,CHIEVOVERONA,MILAN,home,2,1,6,4,0,0,9,11,7,7,2,4,0,0,14,15,1,0,-,-,0,1,1,2,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,15:00,NICOLA STEFANINI,REGGINA,PARMA,home,2,1,1,0,0,0,10,10,3,3,7,7,0,0,13,25,1,1,-,-,0,0,5,3,6,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,15:00,FRANCESCO SQUILLACE,PALERMO,CAGLIARI,draw,2,2,3,8,0,0,17,7,11,5,6,2,0,0,21,28,1,0,-,-,5,1,3,9,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,15:00,EMIDIO MORGANTI,UDINESE,LIVORNO,away,0,2,2,8,0,0,13,5,8,3,5,2,0,0,18,16,0,0,-,-,0,0,7,4,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,15:00,DOMENICO MESSINA,FIORENTINA,JUVENTUS,away,1,2,3,6,0,0,11,12,10,5,1,7,0,0,18,22,3,0,-,-,1,4,4,2,4,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,15:00,GABRIELE GAVA,SAMPDORIA,EMPOLI,home,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,15:00,STEFANO CASSAR,TREVISO,MESSINA,draw,0,0,3,5,0,0,12,4,5,3,7,1,0,0,15,29,0,0,-,-,0,2,0,5,4,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,15:00,LUCA MARELLI,LAZIO,ROBUR SIENA,home,3,2,2,8,0,0,15,9,11,4,4,5,0,0,21,26,0,1,-,-,5,1,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,14,2005-12-04,20:30,NICOLA RIZZOLI,LECCE,ROMA,draw,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-10,20:30,ROLAND HERBERG,FIORENTINA,TREVISO,home,1,0,1,3,1,0,6,1,4,1,2,0,0,0,34,30,0,0,-,-,5,3,3,3,2,4,1,4,0,0,19,15,23,27,2,5,8,6,9,4
2005-06,15,2005-12-10,18:00,MARCO GABRIELE,ROBUR SIENA,EMPOLI,home,1,0,10,6,0,0,9,16,7,10,2,6,0,0,29,22,0,0,-,-,1,0,0,0,2,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-11,15:00,DANIELE TOMBOLINI,LIVORNO,LAZIO,home,2,1,9,4,0,0,7,18,6,11,1,7,0,0,24,13,0,1,-,-,3,3,2,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-11,15:00,STEFANO FARINA,PARMA,SAMPDORIA,draw,1,1,2,4,0,0,10,5,5,3,5,2,0,0,27,21,0,0,-,-,3,0,3,4,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-11,15:00,MATTEO SIMONE,UDINESE,LECCE,away,1,2,3,7,0,0,14,8,8,5,6,3,0,0,20,25,0,0,-,-,0,0,3,4,8,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-11,15:00,PAOLO BERTINI,ROMA,PALERMO,away,1,2,2,4,0,0,8,8,5,4,3,4,0,0,12,17,0,0,-,-,3,1,3,1,2,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-11,20:30,DOMENICO MESSINA,INTER,MILAN,home,3,2,0,0,1,1,6,2,2,1,4,1,0,0,21,17,0,0,-,-,1,2,0,1,4,3,2,3,0,0,14,13,11,8,4,4,6,9,10,6
2005-06,15,2005-12-11,15:00,SALVATORE RACALBUTO,MESSINA,CHIEVOVERONA,home,2,0,1,3,1,0,10,5,5,1,5,4,0,0,26,23,0,0,-,-,0,1,3,4,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-11,15:00,MARIO MAZZOLENI,JUVENTUS,CAGLIARI,home,4,0,3,3,0,0,9,6,6,3,3,3,0,0,4,3,0,0,-,-,3,0,5,2,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,15,2005-12-11,15:00,MASSIMO DE,ASCOLI,REGGINA,draw,1,1,4,2,0,1,7,9,3,5,4,4,0,0,16,15,0,0,-,-,5,4,1,4,3,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-17,20:30,TIZIANO PIERI,LAZIO,JUVENTUS,draw,1,1,1,1,0,0,3,3,1,2,2,1,0,0,24,32,0,0,-,-,4,4,10,8,3,7,2,3,0,0,16,12,12,5,8,9,4,4,4,3
2005-06,16,2005-12-17,18:00,ROBERTO ROSETTI,TREVISO,LECCE,home,2,1,2,5,0,1,15,6,7,3,8,3,0,0,24,26,0,0,-,-,2,2,4,4,2,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,15:00,LUCA PALANCA,PALERMO,LIVORNO,away,0,2,2,6,0,0,14,10,6,5,8,5,0,0,14,20,0,1,-,-,0,3,2,1,7,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,15:00,ANTONIO DATTILO,ROBUR SIENA,PARMA,draw,2,2,0,2,0,0,8,2,4,2,4,0,0,0,17,19,0,0,-,-,4,3,7,5,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,15:00,LUCA BANTI,CHIEVOVERONA,UDINESE,home,2,0,2,2,1,0,11,8,4,2,7,6,0,0,19,20,0,0,-,-,3,1,8,0,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,20:30,GIANLUCA ROCCHI,SAMPDORIA,ROMA,draw,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,15:00,PAOLO BERTINI,REGGINA,INTER,away,0,4,5,5,0,0,12,19,5,9,7,10,0,0,11,12,0,0,-,-,1,1,2,3,7,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,15:00,GIANLUCA PAPARESTA,EMPOLI,FIORENTINA,draw,1,1,4,0,0,0,3,16,2,6,1,10,0,0,17,12,1,1,-,-,3,8,3,0,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,15:00,PAOLO TAGLIAVENTO,MILAN,MESSINA,home,4,0,5,7,1,0,20,10,11,5,9,5,0,0,11,19,0,0,-,-,7,3,3,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,16,2005-12-18,15:00,PASQUALE RODOMONTI,CAGLIARI,ASCOLI,home,2,1,5,2,1,0,5,10,3,6,2,4,0,0,24,24,0,0,-,-,2,2,7,11,4,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,17,2005-12-21,20:30,MASSIMO DE,JUVENTUS,ROBUR SIENA,home,2,0,1,2,0,0,7,3,4,2,3,1,0,0,0,0,0,1,-,-,1,0,5,4,9,2,2,1,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,NICOLA AYROLDI,PARMA,CAGLIARI,home,1,0,2,5,1,0,7,5,6,2,1,3,0,0,20,16,0,0,-,-,2,0,4,2,4,8,3,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,ROBERTO ROSETTI,FIORENTINA,PALERMO,home,1,0,5,3,0,0,11,11,4,6,7,5,0,0,19,21,0,1,-,-,1,0,0,3,1,9,2,1,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,DANIELE TOMBOLINI,ROMA,CHIEVOVERONA,home,4,0,3,3,1,0,15,8,7,3,8,5,0,0,20,12,0,0,-,-,7,4,5,4,2,8,1,1,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,MATTEO SIMONE,LIVORNO,MILAN,away,0,3,7,3,0,0,6,15,2,10,4,5,0,0,12,14,0,0,-,-,0,3,1,6,5,6,1,0,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,OSCAR GIRARDI,INTER,EMPOLI,home,4,1,4,5,0,0,22,7,10,5,12,2,0,0,17,19,1,0,-,-,13,3,0,2,8,2,0,1,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,MASSIMILIANO SACCANI,UDINESE,SAMPDORIA,home,2,0,5,4,0,0,18,7,5,5,13,2,0,0,20,23,0,0,-,-,0,0,2,3,6,5,2,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,PAOLO DONDARINI,ASCOLI,TREVISO,home,1,0,0,3,0,0,9,4,4,0,5,4,0,0,21,11,0,0,-,-,3,2,3,2,6,4,2,3,1,1,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,GIANLUCA PAPARESTA,MESSINA,REGGINA,draw,1,1,3,0,0,0,6,12,1,5,5,7,0,0,26,19,0,1,-,-,2,0,1,1,2,6,5,1,0,1,-,-,-,-,-,-,-,-,-,-
2005-06,17,2005-12-21,20:30,GIORGIO LOPS,LECCE,LAZIO,draw,0,0,4,2,0,0,10,5,2,4,8,1,0,0,23,14,0,0,-,-,1,1,1,3,6,5,1,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,18,2006-01-07,20:30,PAOLO BERTINI,PALERMO,JUVENTUS,away,1,2,2,1,0,0,4,8,1,5,3,3,0,0,18,24,0,1,-,-,1,4,4,2,8,9,2,2,0,0,19,15,12,5,8,8,8,4,2,5
2005-06,18,2006-01-07,18:00,STEFANO FARINA,REGGINA,FIORENTINA,draw,1,1,2,2,0,0,10,8,3,3,7,5,0,0,24,28,0,0,-,-,2,2,1,1,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,15:00,LUCA PALANCA,CAGLIARI,UDINESE,home,2,1,2,3,0,0,5,8,4,4,1,4,0,0,16,19,0,0,-,-,2,0,4,6,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,15:00,NICOLA STEFANINI,LAZIO,ASCOLI,home,4,1,6,4,0,0,14,14,9,7,5,7,0,0,19,19,1,0,-,-,5,1,6,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,15:00,MASSIMILIANO SACCANI,ROBUR SIENA,INTER,draw,0,0,7,0,0,0,5,18,0,7,5,11,0,0,29,14,0,0,-,-,1,2,4,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,15:00,SALVATORE RACALBUTO,TREVISO,ROMA,away,0,1,2,2,0,0,8,10,2,3,6,7,0,0,23,24,0,0,-,-,0,1,2,5,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,15:00,MAURIZIO CIAMPI,CHIEVOVERONA,LECCE,home,3,1,4,3,0,0,11,11,8,5,3,6,0,0,17,20,2,0,-,-,4,2,2,4,4,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,15:00,MASSIMO DE,SAMPDORIA,LIVORNO,away,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,15:00,ANTONIO DANILO,EMPOLI,MESSINA,away,1,3,7,5,0,0,10,12,6,10,4,2,0,0,15,27,0,1,-,-,7,1,3,4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,18,2006-01-08,20:30,PAOLO SILVIO,MILAN,PARMA,home,4,3,1,1,0,0,9,5,4,4,5,1,0,0,11,24,0,0,-,-,3,3,6,5,4,4,1,2,0,0,25,12,9,16,17,11,7,11,14,3
2005-06,19,2006-01-14,18:00,EMIDIO MORGANTI,LECCE,SAMPDORIA,away,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,19,2006-01-14,20:30,NICOLA AYROLDI,MESSINA,PALERMO,draw,0,0,2,0,0,0,1,2,0,2,1,0,0,0,13,15,0,0,-,-,2,2,4,1,6,3,1,1,0,0,16,9,13,9,5,6,3,6,3,1
2005-06,19,2006-01-15,15:00,ANTONIO DATTILO,INTER,CAGLIARI,home,3,2,3,1,1,0,9,7,4,5,5,2,0,0,15,24,0,0,-,-,3,2,3,2,5,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,19,2006-01-15,15:00,PAOLO DONDARINI,PARMA,LAZIO,draw,1,1,1,1,0,0,5,10,2,2,3,8,0,0,28,19,0,0,-,-,0,4,2,2,11,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,19,2006-01-15,15:00,OBERDAN PANTANA,UDINESE,TREVISO,draw,2,2,5,4,1,0,8,13,6,8,2,5,0,0,19,19,0,1,-,-,0,0,3,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,19,2006-01-15,20:30,ROBERTO ROSETTI,ROMA,MILAN,home,1,0,1,2,0,0,2,1,2,1,0,0,0,0,16,16,0,0,-,-,4,5,3,3,5,9,1,2,0,0,11,18,7,9,8,9,6,5,5,7
2005-06,19,2006-01-15,15:00,MATTEO SIMONE,FIORENTINA,CHIEVOVERONA,home,2,1,4,2,0,0,12,10,4,5,8,5,0,0,16,26,0,0,-,-,5,3,9,4,6,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,19,2006-01-15,15:00,CHRISTIAN BRIGHI,ASCOLI,EMPOLI,home,3,1,9,4,0,0,12,12,7,9,5,3,0,0,18,19,0,0,-,-,4,2,0,3,7,4,2,5,0,1,0,0,0,0,0,0,0,0,0,0
2005-06,19,2006-01-15,15:00,DANIELE TOMBOLINI,JUVENTUS,REGGINA,home,1,0,0,9,0,0,15,2,10,0,5,2,0,0,0,0,0,0,-,-,1,0,3,6,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,19,2006-01-15,15:00,GIANLUCA PAPARESTA,LIVORNO,ROBUR SIENA,draw,2,2,7,2,0,1,7,12,4,9,3,3,0,0,18,16,0,0,-,-,1,1,8,3,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,20,2006-01-18,20:30,DOMENICO MESSINA,SAMPDORIA,FIORENTINA,home,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,2,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,GIANLUCA ROCCHI,MILAN,ASCOLI,home,1,0,3,7,0,0,15,9,8,3,7,6,0,0,21,13,0,0,-,-,9,3,4,1,10,4,1,2,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,PASQUALE RODOMONTI,LECCE,LIVORNO,draw,0,0,1,9,1,1,16,5,9,1,7,4,0,0,17,25,0,0,-,-,0,0,2,1,6,3,3,2,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,TIZIANO PIERI,MESSINA,LAZIO,draw,1,1,4,8,0,0,17,7,9,7,8,0,0,0,29,24,0,2,-,-,3,2,1,2,1,3,2,4,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,PAOLO TAGLIAVENTO,ROMA,REGGINA,home,3,1,4,4,0,0,14,9,7,5,7,4,0,0,28,13,0,0,-,-,6,1,1,5,8,4,2,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,STEFANO FARINA,EMPOLI,UDINESE,draw,1,1,2,7,1,0,13,4,10,3,3,1,0,0,15,19,2,0,-,-,5,3,1,1,4,4,1,2,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,LUCA BANTI,PALERMO,PARMA,home,4,2,6,4,0,0,14,14,9,8,5,6,0,0,24,24,1,0,-,-,3,3,2,2,6,2,4,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,ANDREA ROMEO,CAGLIARI,ROBUR SIENA,home,1,0,2,4,0,0,10,8,5,2,5,6,0,0,17,26,0,1,-,-,2,1,13,2,8,5,1,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,MARCO GABRIELE,TREVISO,INTER,away,0,1,2,3,0,0,11,7,4,4,7,3,0,0,18,21,1,1,-,-,0,1,5,2,2,4,2,3,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,20,2006-01-18,20:30,LUCA PALANCA,CHIEVOVERONA,JUVENTUS,draw,1,1,3,0,0,0,4,10,1,4,3,6,0,0,14,18,0,0,-,-,2,1,5,5,2,10,4,2,0,0,-,-,-,-,-,-,-,-,-,-
2005-06,21,2006-01-21,18:00,MARIO MAZZOLENI,LAZIO,CAGLIARI,draw,1,1,9,3,0,0,8,12,4,10,4,2,0,0,18,25,0,0,-,-,4,1,1,2,6,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0
2005-06,21,2006-01-21,20:30,TIZIANO PIERI,INTER,PALERMO,home,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,21,2006-01-22,15:00,ANDREA DE,JUVENTUS,EMPOLI,home,2,1,0,3,0,0,10,1,7,1,3,0,0,0,0,0,2,0,-,-,0,0,2,3,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,21,2006-01-22,15:00,DOMENICO MESSINA,ASCOLI,LECCE,home,2,0,5,2,0,0,9,13,4,5,5,8,0,0,23,25,0,0,-,-,2,5,0,3,4,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2005-06,21,2006-01-22,15:00,NICOLA RIZZOLI,LIVORNO,TREVISO,draw,1,1,1,1,0,0,9,7,2,2,7,5,0,0,22,22,0,0,-,-,0,0,3,1,5,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0
